NDC,MKTED_PROD_NM,GPI10_DESC,GPI,GPI_DESC,DOSAGE_FORM_CD,ROUTE_ADM_CD,USC_CD,USC_DESC,STRNT_DESC,TPTY_RECV_ADD_DT,OBSOLETE_DT,CMF_PROD_NBR,CMF_PPK_NBR,MKTDEF_NM,PROD_CUSTOM_LVL1_DESC,PROD_CUSTOM_LVL2_DESC,DISPLAY_ORDER_NBR
66336011230,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/26/2006,04/12/2014,1324432,1324432001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66336016128,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/16/2011,04/12/2014,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
68258106602,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/19/2006,03/01/2010,1324432,1324432001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66336016160,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/23/2009,04/12/2014,1324432,1324432001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66336016130,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/27/2010,04/12/2014,1324432,1324432001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68115028660,POTASSIUM CHLORIDE CR,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/02/2004,03/31/2009,1324422,1324422002,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006480,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/11/2016,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006453,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/10/2016,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006470,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/11/2016,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006494,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/11/2016,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006485,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/04/2016,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353006460,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,12/21/2015,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004115,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/01/1986,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004101,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/14/1987,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004111,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/01/1986,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023770,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/31/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023760,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/11/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023730,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/31/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004100,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/05/1996,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004189,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,03/23/2010,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004155,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,11/04/1996,08/25/2014,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868130201,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/06/1998,06/30/2011,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54868130202,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/28/1993,06/30/2011,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
58864072930,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/13/2004,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023780,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,01/23/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023794,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/20/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544023753,KLOR-CON 10,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/31/2007,,1367088,1367088001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245003730,KLOR-CON 25,POTASSIUM CHLORIDE,79700030003020,Potassium Chloride Powder Packet 25 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,25 MEQ,10/01/1980,05/06/2015,1367086,1367086001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245003701,KLOR-CON 25,POTASSIUM CHLORIDE,79700030003020,Potassium Chloride Powder Packet 25 mEq,PACK,OR,60110,POTASSIUM CHLORIDE,25 MEQ,09/01/1983,04/08/2015,1367086,1367086001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004011,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,07/01/1986,08/25/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004055,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,11/04/1996,08/25/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004089,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,07/24/2008,08/25/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004001,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,09/14/1987,08/25/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544015480,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,05/25/2007,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544015460,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,01/23/2007,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544015494,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,05/25/2007,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
67544015453,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,05/25/2007,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245004015,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,07/01/1986,08/25/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758011005,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/22/2014,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758011013,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/22/2014,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68645020154,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,01/15/2009,09/23/2014,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758011001,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/22/2014,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758011051,KLOR-CON 8,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,08/22/2014,,1367087,1367087001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758017013,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/22/2014,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138043630,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/04/2011,10/31/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138043610,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,10/04/2011,10/31/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758017092,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/22/2014,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758017001,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/22/2014,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758017010,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/22/2014,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353099060,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/20/2015,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353099080,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,04/20/2015,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
15338012230,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/16/2008,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245005710,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/01/2001,08/25/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245005790,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/30/2009,08/25/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245005789,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,05/08/2008,08/25/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245005711,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/01/2001,08/25/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245005701,KLOR-CON M10,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/01/2001,08/25/2014,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245015011,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,06/17/2003,08/25/2014,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245015001,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,06/17/2003,08/25/2014,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
00245015089,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,05/08/2008,08/25/2014,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758018013,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,08/22/2014,,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758018001,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,08/22/2014,,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138043710,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,10/04/2011,10/31/2014,,,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138043730,KLOR-CON M15,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100435,Potassium Chloride Microencapsulated Crys CR Tab 15 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,15 MEQ,10/04/2011,10/31/2014,1367094,1367094001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758019005,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/22/2014,,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758019010,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/22/2014,,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758019013,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/22/2014,,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758019001,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/22/2014,,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
66758019092,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,08/22/2014,,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
51138043830,KLOR-CON M20,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,10/04/2011,10/31/2014,1367091,1367091001,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261021500,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/12/2013,,1324453,1324453001,OTHER PPP TREATMENTS,2,POTASSIUM,3
33261021514,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,08/08/2016,,1324453,1324453001,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569490301,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,06/09/2000,,1324443,1324443002,OTHER PPP TREATMENTS,2,POTASSIUM,3
54569490304,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/07/2001,,1324443,1324443002,OTHER PPP TREATMENTS,2,POTASSIUM,3
68084041901,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000210,Potassium Chloride Cap CR 10 mEq,CPCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,07/09/2012,,1324444,1324444003,OTHER PPP TREATMENTS,2,POTASSIUM,3
68084036001,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,03/10/2010,01/11/2016,1324444,1324444001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68084036009,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,01/13/2016,,1324444,1324444001,OTHER PPP TREATMENTS,2,POTASSIUM,3
68084036011,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,03/10/2010,01/11/2016,1324444,1324444001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021553,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/21/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021532,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021570,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021573,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,12/31/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021530,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/21/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021592,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/21/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021580,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/21/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353021545,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100440,Potassium Chloride Microencapsulated Crys CR Tab 20 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,20 MEQ,02/21/2013,,1324433,1324433007,OTHER PPP TREATMENTS,2,POTASSIUM,3
15338011130,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000430,Potassium Chloride Tab CR 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,09/16/2008,,1324440,1324440002,OTHER PPP TREATMENTS,2,POTASSIUM,3
15338010030,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE,79700030000420,Potassium Chloride Tab CR 8 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,8 MEQ,09/16/2008,,1324440,1324440001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353079760,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/21/2013,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353080560,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/21/2013,,1324433,1324433012,OTHER PPP TREATMENTS,2,POTASSIUM,3
43353079780,POTASSIUM CHLORIDE ER,POTASSIUM CHLORIDE MICROENCAPSULATED CRYSTALS CR,79700030100430,Potassium Chloride Microencapsulated Crys CR Tab 10 mEq,TBCR,OR,60110,POTASSIUM CHLORIDE,10 MEQ,02/21/2013,,1367092,1367092001,OTHER PPP TREATMENTS,2,POTASSIUM,3
